chr	start	end	name	BJ	GM12878	HeLaS3	HepG2	IMR90	K562	MCF7	SKNSH	average
chr2	138000001	139000000	id-388	31.6884194805195	29.0520883116883	50.356720979021	61.1260091908092	21.690325964036	22.5189374625375	51.1055766233766	41.3455361638362	38.610451771978
chr2	139000001	140000000	id-389	26.8189251748252	32.2826483516484	48.2972095904096	51.1844893106893	17.0734535864136	25.7659091908092	52.9711358641359	36.9320633366633	36.4157293006993
chr2	140000001	141000000	id-390	15.3311172827173	7.90994276723277	40.5299922077922	11.0828502597403	5.32819215784216	14.0466118181818	42.0607882117882	26.8394743256743	20.3911211288711
chr2	141000001	142000000	id-391	24.1960032967033	12.3746887812188	49.4580092907093	8.37703625374625	23.8239962737263	11.7909177822178	33.7697227772228	28.0146862137862	23.9756325836663
chr2	142000001	143000000	id-392	27.3561863136863	14.864875024975	53.97290999001	10.746664975025	15.8403821178821	13.6412632367632	46.6538962037962	29.7900071928072	26.6082731318681
chr2	143000001	144000000	id-393	34.3240394605395	55.8322505494505	65.4713716283716	42.5296781218781	40.1574767232767	22.9890622377622	56.3051292707293	34.7881502497503	44.0496447802198
chr2	144000001	145000000	id-394	45.6665310689311	59.3077745254745	54.3894178821179	19.6761496503497	50.704532967033	45.2106566433566	27.1004373626374	53.8795055944056	44.4918757117882
chr2	145000001	146000000	id-395	54.0887507492507	44.5548245754246	49.1792230769231	17.0353997002997	54.8936779220779	54.4290045954046	18.5649842157842	45.3782899100899	42.2655193431568
chr2	146000001	147000000	id-396	44.5480226773227	24.4379258741259	47.4232044955045	38.1092952047952	41.1640537462537	39.0675478521479	13.2177181818182	23.1207889110889	33.8860696178821
chr2	147000001	148000000	id-397	35.5204595404595	30.2051549450549	48.1775018981019	17.1907811188811	21.775868031968	22.5525817182817	15.4467617382617	17.2618661338661	26.0163718906094
chr2	148000001	149000000	id-398	26.0850208791209	49.0547683316683	40.6513141858142	32.34512997003	18.0357301098901	25.645391008991	27.6113195804196	32.1287989010989	31.4446841208791
chr2	149000001	150000000	id-399	40.4896392607393	57.9687854145854	53.9926192807193	40.8199832167832	31.9335594405594	36.9963624375624	55.0373945054945	54.0832622377622	46.4152007242757
chr2	150000001	151000000	id-400	54.1711027972028	41.5506226773227	56.8444148851149	23.9995275724276	53.1717984015984	21.8833008991009	56.6605854145854	49.9776942057942	44.7823808566434
chr2	151000001	152000000	id-401	64.246666033966	34.295958041958	54.3091699300699	20.0543647352647	69.7998552447552	24.6597178821179	43.9753237762238	44.2158565434565	44.4446140234765
chr2	152000001	153000000	id-402	57.1008552447552	65.3154474525474	58.5996430569431	62.806836963037	55.2558723276723	54.1689158841159	47.5777156843157	54.7327886113886	56.9447594030969
chr2	153000001	154000000	id-403	52.091866033966	53.6107252747253	55.1577587412587	52.8014733266733	50.3709362637363	33.2198397602398	40.5214367632368	48.7170829170829	48.3113898851149
chr2	154000001	155000000	id-404	17.3135011988012	15.4205136063936	41.2636776223776	18.2986783216783	10.0718627872128	16.1348134865135	30.3093754245754	33.8597378621379	22.8340200387113
chr2	155000001	156000000	id-405	20.7670413586414	25.9462214785215	29.1751541458541	24.0636859140859	5.90752968031968	17.2479762237762	39.3030529470529	28.5901153846154	23.8750971416084
chr2	156000001	157000000	id-406	20.4443000999001	37.7358667332667	40.695291008991	15.6822956043956	11.4990636763237	31.4749193806194	40.9439094905095	18.1164759240759	27.0740152397602
chr2	157000001	158000000	id-407	41.6540140859141	61.2538451548452	54.9083998001998	17.7497434565435	43.5003460539461	53.7511877122877	53.5293923076923	23.0643577422577	43.6764107892108
chr2	158000001	159000000	id-408	48.4457878121878	60.8698424575425	35.0797135864136	35.1319582417582	49.9744360639361	61.1617918081918	43.690027972028	43.8492315684316	47.2753486888112
chr2	159000001	160000000	id-409	57.8658234765235	51.795906993007	54.716597002997	52.7396442557443	56.5465485514486	47.593527972028	64.5213941058941	59.6587758241758	55.6797772727273
chr2	160000001	161000000	id-410	67.4931462537463	73.3288767232767	67.2459632367632	57.2194122877123	65.2438635364635	52.9315542457542	63.2243323676324	60.4879716283716	63.396890034965
chr2	161000001	162000000	id-411	68.5217592407592	62.507069030969	62.7354875124875	46.4130966033966	69.1239731268731	29.026200999001	61.5903994005994	56.5569380619381	57.059365497003
chr2	162000001	163000000	id-412	50.4979043956044	55.1879460539461	47.3272298701299	48.489215984016	53.2531196803197	29.7565972027972	64.1085965034965	35.6403077922078	48.0326146853147
chr2	163000001	164000000	id-413	36.8968195804196	30.8320254745255	35.3062397602398	33.7352411588412	41.3765318681319	14.4196806193806	48.8560856143856	21.4840705294705	32.8633368256743
chr2	164000001	165000000	id-414	31.4696195804196	14.9416135864136	44.9861097902098	28.5192205794206	16.6866723176823	17.5655798201798	59.4874621378621	35.7987537462537	31.1818789448052
chr2	165000001	166000000	id-415	54.2948255744256	20.8489709290709	58.7185432567433	64.9772405594406	24.5309275224775	33.3885444555445	49.9867552447552	53.0138985014985	44.9699632554945
chr2	166000001	167000000	id-416	42.535837962038	29.0242782217782	36.1470003996004	59.0204776223776	34.4319835164835	28.4577133866134	33.594634965035	60.9423	40.5192782592408
chr2	167000001	168000000	id-417	42.2476422577423	12.8993840659341	17.122674035964	49.7748197802198	58.1328962037962	27.7428658341658	15.4908216783217	47.6533864135864	33.8830612837163
chr2	168000001	169000000	id-418	34.9170472527473	31.2915953046953	13.4002741658342	44.514857042957	33.7736093906094	40.3497445554446	27.3743087912088	54.4171017982018	35.0048172877123
chr2	169000001	170000000	id-419	49.4120788211788	64.7521524475524	35.8375152847153	58.9095485514486	34.9543722277722	67.6066875124875	55.6723017982018	61.5626075924076	53.5884080294705
chr2	170000001	171000000	id-420	51.0384086913087	68.3194579420579	58.4056428571429	70.7475411588412	48.6017872127872	72.7313551448551	61.5864014985015	60.7077060939061	61.5172875749251
chr2	171000001	172000000	id-421	49.3143410589411	72.4696160839161	46.6884939060939	64.7876285714286	50.7019551448551	66.7377176823177	56.089514985015	55.2738835164835	57.7578938686314
chr2	172000001	173000000	id-422	71.9014762237762	76.4874824175824	68.4758472527473	73.9007737262737	74.0519606393606	71.3011446553447	64.1108934065934	60.0396271728272	70.0336506868132
chr2	173000001	174000000	id-423	74.8128384615385	57.7482683316683	67.1208566433566	63.8414250749251	79.8449398601399	57.14259000999	62.1716076923077	60.5429268731269	65.4031816183816
chr2	174000001	175000000	id-424	63.2299267732268	69.6490367632368	58.9635277722278	58.9897454545455	66.6377904095904	54.5276549450549	64.5276868131868	61.5522561438561	62.2597031343656
chr2	175000001	176000000	id-425	66.345192007992	67.3443596403596	61.4213091908092	55.5929014985015	72.8785064935065	52.8825077922078	58.7867705294705	65.1179037962038	62.5461813686314
chr2	176000001	177000000	id-426	41.62592997003	38.1839153846154	34.3652703296703	46.2709374625375	37.6856007992008	47.8010194805195	37.3953929070929	59.4600412587413	42.848513449051
chr2	177000001	178000000	id-427	38.1349619380619	54.8227201798202	43.5670030969031	56.0911594405594	41.7840320679321	48.6264986013986	50.8249578421578	62.8739975024975	49.5906663336663
chr2	178000001	179000000	id-428	48.2391922077922	66.7601418581419	58.7560317682318	68.2851188811189	52.7675539460539	62.695199000999	42.5746639360639	60.1719191808192	57.5312275974026
chr2	179000001	180000000	id-429	46.9243769230769	65.230391008991	51.6138506493507	50.8413382617383	40.9009318681319	57.4393011988012	32.5987112887113	50.3337224775225	49.4853279595405
chr2	180000001	181000000	id-430	44.0146244755245	44.2276055944056	51.4110104895105	59.5273364635365	36.7379894105894	24.6960363636364	33.4259671328671	33.8478094905095	40.9860474275724
chr2	181000001	182000000	id-431	55.834176023976	45.7518268731269	47.5203040959041	25.7571246753247	45.3942669330669	22.0579735264735	29.7130913086913	30.6654141858142	37.8367722027972
chr2	182000001	183000000	id-432	58.1742185814186	63.5891541458541	63.4967093906094	29.9754947052947	57.1076877122877	23.616395004995	42.2406334665335	40.3300598401598	47.3162941058941
chr2	183000001	184000000	id-433	56.597414985015	37.861242957043	66.3720948051948	50.4467453546454	56.6189781218781	45.0419107892108	48.9943909090909	53.6636438561439	51.9495527222777
chr2	184000001	185000000	id-434	30.4870706293706	33.943173026973	38.7462274725275	32.2481004995005	24.6728280719281	35.7877325674326	38.3413622377622	44.0343217782218	34.7826020354645
chr2	185000001	186000000	id-435	26.9924161838162	29.4715281718282	25.8667521478521	12.1898542457542	18.1933642357642	16.6197481518482	32.8761372627373	36.9775736263736	24.8984217532468
chr2	186000001	187000000	id-436	26.2467224775225	28.8924541458541	28.7951037962038	36.6594156843157	18.9628658341658	21.6930247752248	35.5577256743257	39.3387822177822	29.5182618256743
chr2	187000001	188000000	id-437	49.1692786213786	45.9076385614386	49.8112093906094	63.9392547452547	55.8093926073926	43.2872955044955	50.0244625374625	46.3166801198801	50.533151510989
chr2	188000001	189000000	id-438	51.5922082917083	26.5125163836164	51.6699887112887	49.1790487512488	52.2279048951049	47.8180360639361	55.4269020979021	47.0002104895105	47.6783519605395
chr2	189000001	190000000	id-439	62.9756127872128	18.6032185814186	48.6537407592408	29.5995217782218	68.6873005994006	41.5510706293706	54.1214853146853	53.1418873126873	47.1667297202797
chr2	190000001	191000000	id-440	70.001399000999	54.8192584415584	70.1815657342657	66.2841230769231	75.786288011988	68.0434887112887	57.7766547452547	53.8623757242757	64.5943941808192
chr2	191000001	192000000	id-441	70.1454015984016	74.5540348651349	71.7888683316683	62.4832507492508	74.4007907092907	69.8668524475524	57.4441255744256	63.6309017982018	68.0392782592408
chr2	192000001	193000000	id-442	69.7995883116883	62.7802307692308	60.5406043956044	50.2330926073926	75.9524601398601	62.8036729270729	48.8596931068931	60.6587786213786	61.4535151098901
chr2	193000001	194000000	id-443	24.3660828171828	21.8220688311688	47.8751758241758	18.4874505594406	26.8509256743257	36.3968038961039	36.2065679320679	33.4157483516484	30.6776029857642
chr2	194000001	195000000	id-444	17.7654034965035	16.3637156743257	41.1712494505495	12.8147486013986	9.15358577422577	27.7364629370629	29.9205846153846	17.4873140859141	21.5516330794206
chr2	195000001	196000000	id-445	19.0277077922078	26.4397611388611	42.1896541458541	8.07376397602398	15.545746023976	32.2702333666334	27.3209682317682	17.5897187812188	23.5571941820679
chr2	196000001	197000000	id-446	56.3309682317682	62.1103783216783	65.4168919080919	21.5502232967033	62.8150168831169	63.5424642357642	39.2475939060939	38.8026899100899	51.2270283366633
chr2	197000001	198000000	id-447	66.7204937062937	71.6913511488512	66.9423106893107	44.4262746253746	66.3742090909091	59.4734257742258	55.7330433566434	61.7790888111888	61.6425246503497
chr2	198000001	199000000	id-448	53.9021398601399	69.4928589410589	59.8638775224775	59.3238872127872	57.2432067932068	70.6844702297702	56.8275677322677	63.8166090909091	61.3943271728272
chr2	199000001	200000000	id-449	28.0945198801199	31.3265225774226	17.831246953047	18.2222558441558	15.6828482117882	48.2866706293706	23.6828617382617	41.1168087912088	28.0304668281718
chr2	200000001	201000000	id-450	46.3261967032967	34.1307963036963	40.3405703296703	40.9631922077922	44.5131336663337	53.716168031968	38.6358224775225	36.5897371628372	41.9019521103896
chr2	201000001	202000000	id-451	72.6812285714286	66.5494973026973	71.2825926073926	75.8377729270729	76.7605146853147	65.2240174825175	69.5875024975025	58.1166545454545	69.5049725774226
chr2	202000001	203000000	id-452	74.352446953047	69.5860907092907	65.0986583416583	68.2510510489511	79.657087012987	69.0758795204795	60.3991949050949	63.7377849150849	68.7697741758242
chr2	203000001	204000000	id-453	66.6848585414585	76.7605704295704	70.9624220779221	74.4908563436563	73.4156261738262	69.5580135864136	66.6613937062937	63.2599114885115	70.2242065434565
chr2	204000001	205000000	id-454	65.3371843156843	62.282488011988	59.0616991008991	68.4673467532468	68.9377667332667	56.1004686313686	61.0105584415584	56.3285987012987	62.1907638361638
chr2	205000001	206000000	id-455	47.2287588411588	22.8503727272727	38.0713712287712	29.7278268731269	53.8720184815185	25.6238785214785	36.0010952047952	49.5065088911089	37.8602288461538
chr2	206000001	207000000	id-456	50.2497557442557	44.7963043956044	45.5041477522478	52.536963036963	60.8855115884116	45.4248713286713	41.4810662337662	56.3692011988012	49.6559776598402
chr2	207000001	208000000	id-457	47.0333782217782	56.7932340659341	48.4563612387612	50.8596954045954	52.3565347652348	49.8296214785215	40.9178348651349	62.4616509490509	51.0885388736264
chr2	208000001	209000000	id-458	62.8547874125874	69.7596224775225	63.983616983017	73.3699106893107	69.4422311688312	65.5466898101898	60.4990467532468	64.369856043956	66.2282201673327
chr2	209000001	210000000	id-459	27.2047295704296	38.9974188811189	35.5989205794206	45.7465073926074	20.1490608391608	55.5433494505494	42.0520196803197	44.6528300699301	38.7431045579421
chr2	210000001	211000000	id-460	38.7956974025974	26.8000344655345	51.8400891108891	27.9125430569431	19.2234334365634	34.2988020979021	33.5919684315684	49.5854576423576	35.2560032055445
chr2	211000001	212000000	id-461	20.9234381618382	26.3700191808192	59.822773026973	40.852516983017	14.6094592407592	23.4276167832168	36.3868190809191	37.3737401598402	32.4707978271728
chr2	212000001	213000000	id-462	17.5048713286713	18.2999789210789	43.0848385614386	13.1950545354645	18.7492675024975	18.9912556443556	49.6990757242757	27.856638961039	25.9226226473526
chr2	213000001	214000000	id-463	41.6627294705295	56.710016983017	39.9677523476524	17.6409415584416	37.0723861138861	30.8161737262737	57.5678561438561	32.4742047952048	39.2390076423576
chr2	214000001	215000000	id-464	39.2240772227772	57.7238147852148	32.6189599400599	21.2100476523477	36.7074566433566	27.002772027972	39.108772027972	28.5849776223776	35.2726097402597
chr2	215000001	216000000	id-465	32.4786470529471	48.8790246753247	34.5130523476523	36.3146528471528	35.7233588411588	36.6912742257742	45.5377177822178	41.2300265734266	38.9209692932068
chr2	216000001	217000000	id-466	67.9948757242757	66.6145739260739	52.1117347652348	79.4767791208791	79.0065334665335	62.8957956043956	61.1571377622378	57.8446100899101	65.8877550574426
chr2	217000001	218000000	id-467	69.6007973026973	63.2066728271728	44.7088452547453	59.5954031968032	77.7576426573427	63.4549043956044	64.5646515484516	65.5230845154845	63.5515002122877
chr2	218000001	219000000	id-468	67.0821036963037	52.8973238761239	29.3455201798202	54.6163245754246	76.3441303696304	54.8897438561439	64.3496972027972	62.3906296703297	57.7394341783217
chr2	219000001	220000000	id-469	71.6976592407592	76.4616274725275	72.9335516483517	81.4177352647353	75.3476636363636	74.8932969030969	73.6002428571429	68.6157769230769	74.3709442432567
chr2	220000001	221000000	id-470	64.5099178821179	56.1737622377622	54.7042234765235	66.408332967033	67.164288011988	67.5903277722278	67.2774288711289	67.3280548451548	63.894542007992
chr2	221000001	222000000	id-471	45.4225056943057	21.2604064935065	24.2909162837163	16.7243511088911	48.6914102897103	24.2967235764236	49.383864035964	36.6862745254745	33.344556500999
chr2	222000001	223000000	id-472	32.2731637362637	32.2119986013986	11.169291048951	15.6236854845155	26.9592538461538	25.8808763236763	39.622192007992	31.8961427572428	26.9545754757742
chr2	223000001	224000000	id-473	61.0279092907093	59.699222977023	49.5945111888112	60.3631969030969	50.7867859140859	58.5222951048951	60.1953964035964	52.2326188811189	56.5527420829171
chr2	224000001	225000000	id-474	67.2274599400599	54.9965526473527	57.0593491508492	54.9670082917083	59.2990826173826	47.3244245754246	54.5198898101898	48.2026751248751	55.4495552697303
chr2	225000001	226000000	id-475	66.0301975024975	57.7963230769231	50.2934782217782	37.1951943056943	55.0155128871129	44.1643130869131	51.5211004995005	51.4264961038961	51.6803269605395
chr2	226000001	227000000	id-476	55.234269030969	33.7851614385614	50.2498386613387	31.1078931068931	59.6815938061938	24.7514629370629	61.7042386613387	44.4311210789211	45.1181973401598
chr2	227000001	228000000	id-477	62.6197140859141	44.1609909090909	51.2687028971029	59.8809979020979	71.6986537462537	41.752096003996	61.5599801198801	33.0478144855145	53.2486187687313
chr2	228000001	229000000	id-478	48.7423300699301	63.9076232767233	67.636367032967	63.7201265734266	51.6399901098901	52.0971962037962	51.5760288711289	36.6812224775225	54.5001105769231
chr2	229000001	230000000	id-479	52.7894755244755	27.8761096903097	25.3050683316683	19.1594521478521	18.7063204795205	20.7611211788212	23.0741532467532	25.2870408591409	26.6198426823177
chr2	230000001	231000000	id-480	49.236552047952	53.6477515484515	58.1227147852148	38.1403380619381	32.0116192807193	43.0587130869131	42.8118843156843	39.7560060939061	44.5981974025974
chr2	231000001	232000000	id-481	67.3652443556444	79.0436732267732	63.24368001998	59.9628427572428	66.386031968032	65.6729183816184	63.3087876123876	58.6233635364635	65.4508177322677
chr2	232000001	233000000	id-482	72.0749771228771	77.4615523476523	71.6654450549451	71.9558573426573	75.2278341658342	66.4932192807193	74.600377022977	67.279385014985	72.0948309190809
chr2	233000001	234000000	id-483	56.6670543456543	66.3219877122877	63.3652331668332	69.9765487512488	50.4875668331668	62.6428809190809	69.2312535464535	59.6490843156843	62.2927011988012
chr2	234000001	235000000	id-484	49.2429724275724	66.1010170829171	67.6569576423576	68.3007565434565	49.6626724275724	61.5845949050949	62.670142957043	50.9964503496504	59.526945541958
chr2	235000001	236000000	id-485	62.1047661338661	36.3808093906094	46.7194254745255	68.0091283716284	72.8864106893107	40.3196741258741	53.3639332667333	52.7449450549451	54.0661365634366
chr2	236000001	237000000	id-486	39.3605463536464	26.2609084915085	60.7663408591409	55.460115984016	49.3529357642358	59.5736897102897	58.3626579420579	53.8337376623377	50.3713665959041
chr2	237000001	238000000	id-487	51.1089671328671	48.0129352647353	59.8704834165834	46.0475535464535	54.470504995005	46.9677026973027	67.4633638361638	48.9510101898102	52.8615651348651
chr2	238000001	239000000	id-488	73.3643088911089	65.354099000999	60.3511855144855	63.2021055944056	82.5956776223776	57.7676090909091	73.9033946053946	64.1663542457542	67.5880918206793
chr2	239000001	240000000	id-489	71.9884767232767	54.8845392607393	61.7524707292707	66.4008807192807	64.2996473526474	63.0458133866134	65.4999947052947	58.9820573426573	63.3567350274725
chr2	240000001	241000000	id-490	45.8397935064935	42.2352738261738	54.2747367632368	51.2040302697303	43.3413210789211	51.5271527472527	55.1593152847153	47.3817446553447	48.8704210164835
chr2	241000001	242000000	id-491	56.4646147852148	57.875986013986	60.7797861138861	64.6821802197802	62.554520979021	58.2585415584416	69.9142107892108	64.6474514485515	61.8971614885115
chr2	242000001	243199373	id-492	64.2824065531915	71.6079894468085	68.2024320851064	76.6597778723404	69.4341981276596	71.7737842553191	69.700914893617	68.0250848510638	69.9608235106383
chr3	1	1000000	id-493	13.8907507172131	26.5962931352459	44.2738104508197	14.5770547336066	17.4811109016393	15.8850459016393	12.4159101434426	31.8482602459016	22.1210295286885
chr3	1000001	2000000	id-494	13.6086075924076	13.0387138161838	25.6541301698302	9.02963318681319	6.16294847152847	12.8730870629371	11.4267362637363	46.4474503496504	17.2801633641359
chr3	2000001	3000000	id-495	15.566620979021	38.2482592407592	12.5566491308691	13.8605705894106	8.26498330669331	15.7943125974026	11.6153681318681	47.8648307692308	20.4714493431568
chr3	3000001	4000000	id-496	17.8762482517483	43.8690536463536	20.1986057942058	30.4275281718282	10.043947952048	31.1589152847153	15.4237611388611	48.2359225774226	27.1542478521479
chr3	4000001	5000000	id-497	34.2286981018981	68.3370532467532	62.553230969031	64.8398057942058	35.9308162437562	64.7158664335664	40.6039001998002	58.4508492507493	53.70752752997
chr3	5000001	6000000	id-498	33.5119077922078	56.4623658341658	37.9930003996004	41.7083758241758	34.0837424075924	55.6437883116883	28.4499290709291	48.5087629370629	42.0452340721778
chr3	6000001	7000000	id-499	15.7915805194805	29.2936567432567	19.8017077922078	12.8347666333666	8.09275805194805	26.8580829170829	12.4640634365634	40.0524430569431	20.6486323938561
chr3	7000001	8000000	id-500	15.9275748251748	15.9075463536464	10.260954955045	15.5897931368631	10.1394770629371	17.2747713286713	13.1635231868132	48.5938068931069	18.3571809677822
chr3	8000001	9000000	id-501	58.2898945054945	42.3620705294705	33.6228252947053	58.0884357642358	59.3468377622378	35.812004995005	42.3116003996004	61.7748749250749	48.951068021978
chr3	9000001	10000000	id-502	66.8095809190809	69.798025974026	61.8648366633367	71.3032655344655	70.4744607392607	66.7392413586414	65.5241431568432	66.6325535464536	67.3932634865135
chr3	10000001	11000000	id-503	60.9640673326673	69.1112015984016	61.033137962038	72.7290497502497	68.7236782217782	64.5131297702298	59.5138736263736	65.1067446553447	65.2118603646354
chr3	11000001	12000000	id-504	66.0450943056943	57.2567894105894	68.3912477522478	61.9518661338661	71.9312072927073	59.0583848151848	57.8647656343656	63.2736436563437	63.2216248751249
chr3	12000001	13000000	id-505	66.8168504495504	65.4117892107892	70.9598798201798	71.4319270729271	71.8779853146853	65.6847585414585	66.2078965034965	65.5791053946054	67.9962740384615
chr3	13000001	14000000	id-506	55.0734954045954	65.7758482517483	62.2783777222777	74.5633177822178	48.7871778221778	68.9831771228771	70.5829588411588	68.6514397602398	64.3369740884116
chr3	14000001	15000000	id-507	55.0151075924076	62.354797002997	63.847837962038	62.6156755244755	60.8254622377622	68.5470014985015	67.8441260739261	65.4187346653347	63.3085928196803
chr3	15000001	16000000	id-508	68.8384533466534	77.1957398601399	70.9474458541459	69.128756043956	73.1383483516483	65.9028735264735	69.1194918081918	64.3486868131868	69.8274744505494
chr3	16000001	17000000	id-509	68.325015984016	74.3488845154845	51.2777755244755	47.4458342657343	71.9971147852148	45.5315867132867	45.6683712287712	61.4110245754246	58.250700949051
chr3	17000001	18000000	id-510	49.4616954045954	71.3006533466533	49.7297096903097	42.6296768231768	33.1770583416583	47.256559040959	27.8332786213786	56.2566868131868	47.2056647602397
chr3	18000001	19000000	id-511	30.3510226773227	39.7396579420579	25.609379020979	21.5047436563437	14.704420959041	32.6738430569431	17.7934737262737	53.0771754245754	29.4317145579421
chr3	19000001	20000000	id-512	22.7147579420579	37.7685532467532	19.9813796903097	23.1421794205794	13.5598618781219	39.856006993007	19.8893779220779	40.6109877122877	27.1903881006493
chr3	20000001	21000000	id-513	38.4936138861139	32.1620337662338	35.3007203796204	28.2581180819181	16.9677168331668	46.0398350649351	22.8345020979021	37.695513986014	32.219006761988
chr3	21000001	22000000	id-514	42.1668564435564	10.7883103496504	23.5591285714286	9.71279681318681	13.0923650749251	27.6353508491508	12.1923000999001	38.2316503496504	22.1723448189311
chr3	22000001	23000000	id-515	25.7085277722278	31.3107536463536	24.9625468531469	11.792678981019	18.3843214085914	20.4413991008991	17.5530976023976	39.2084936063936	23.6702273713786
chr3	23000001	24000000	id-516	62.1936987012987	70.5775095904096	60.2443116883117	39.840915984016	62.7438228771229	42.8117984015984	43.7022140859141	59.942343956044	55.2570769105894
chr3	24000001	25000000	id-517	50.9945663336663	43.9830858141858	59.4164771228771	60.8544020979021	32.7547526573427	58.3306131868132	47.7882095904096	54.5072142857143	51.0786651361139
chr3	25000001	26000000	id-518	40.3041974025974	38.0668286713287	33.3383223776224	39.7155303696304	26.7539040559441	42.552636963037	37.6008656343656	42.6581594405594	37.6238056143856
chr3	26000001	27000000	id-519	21.5228455544456	24.3131083916084	18.5360034965035	26.5679313686314	19.9329676323676	22.4418861138861	21.3947648351648	30.1059547452547	23.1019327672328
chr3	27000001	28000000	id-520	63.3932794205794	37.5978395604396	53.0830593406593	51.6901347652348	68.4737195804196	18.9520322677323	37.9796151848152	37.9123681318681	46.1352560314685
chr3	28000001	29000000	id-521	35.0687473526473	35.809459040959	35.5938098901099	27.7659331668332	41.2930727272727	18.8063918081918	19.6674062937063	53.924948951049	33.4912211538461
chr3	29000001	30000000	id-522	55.0119969030969	42.1754978021978	51.3091787212787	29.4130609390609	66.0596946053946	12.8340894005994	15.2323855144855	59.2426035964036	41.4098134353147
chr3	30000001	31000000	id-523	67.7077042957043	32.5646699300699	61.2095143856144	72.9438141858142	72.0682804195804	21.914944955045	33.5481707292707	53.3698066933067	51.9158631993007
chr3	31000001	32000000	id-524	49.5865653346653	50.2673918081918	58.4421367632368	66.6486665334665	40.0921895104895	43.0972103896104	50.7139901098901	44.6315097902098	50.43495752997
chr3	32000001	33000000	id-525	56.4728096903097	61.9250701298701	59.4947746253746	78.5294141858142	51.3286050949051	56.51303996004	69.8250133866134	57.5482742257742	61.4546251623377
chr3	33000001	34000000	id-526	68.4890669330669	68.3509247752248	68.1276965034965	74.6551245754246	64.5299742257742	68.8446854145854	67.0944983016983	59.993377022977	67.510668469031
chr3	34000001	35000000	id-527	29.4593512487512	43.6495420579421	21.7650673326673	29.0371792207792	24.4849532767233	39.1587328671329	36.1750432567433	38.1431367632368	32.734125752997
chr3	35000001	36000000	id-528	22.5839602397602	14.9743126873127	22.9644478521479	10.3567747352647	10.3729548051948	18.5563972027972	20.8751464535465	34.3602174825175	19.3805264323177
chr3	36000001	37000000	id-529	52.6283709290709	40.2257302697303	46.5635693306693	35.0770745254745	35.9095138861139	41.2754393606394	35.5979515484515	56.9085008991009	43.0232688436563
chr3	37000001	38000000	id-530	68.5833552447552	62.2843713286713	61.9813658341658	71.9127794205794	69.8446939060939	67.8997504495505	63.6908804195804	64.3204705294705	66.3147083916084
chr3	38000001	39000000	id-531	63.2358015984016	65.017682017982	55.241371028971	65.1116952047952	55.0846100899101	60.4435928071928	55.2594103896104	62.9934858141858	60.2984561188811
chr3	39000001	40000000	id-532	55.6761612387612	65.1982045954046	43.4090303696304	52.9324604395604	38.5297101898102	57.3164789210789	48.1792685314685	52.2750495504496	51.6895454795205
chr3	40000001	41000000	id-533	50.0593932067932	51.4027944055944	35.1171476523477	56.8358615384615	31.1069265734266	62.0312346653347	42.1118136863137	54.5194120879121	47.898072977023
chr3	41000001	42000000	id-534	43.3267867132867	52.6933044955045	43.349816983017	60.7079510489511	35.9114106893107	44.4119824175824	43.3707494505495	53.2781549450549	47.1312695929071
chr3	42000001	43000000	id-535	58.2157000999001	66.9671992007992	63.3652707292707	73.3081905094905	53.1380848151848	63.4487501498501	65.5551756243756	61.7570134865135	63.2194230769231
chr3	43000001	44000000	id-536	69.1372078921079	50.3975388611389	60.3721696303696	59.6020963036963	56.9578695304695	62.254059040959	58.6301912087912	62.2676022977023	59.9523418456543
chr3	44000001	45000000	id-537	62.8500786213786	59.5428374625375	58.0176361638362	66.0915074925075	57.0069452547453	64.9975556443556	49.3997994005994	62.0671152847153	59.9966844155844
chr3	45000001	46000000	id-538	72.7498914085914	72.4288746253746	69.2029433566434	66.1698090909091	78.4146102897103	70.870612987013	62.6664646353646	60.523495004995	69.1283376748252
chr3	46000001	47000000	id-539	65.2704155844156	73.4537357642358	61.4169534465534	60.6807708291708	66.3790206793207	61.4197628371628	64.6613022977023	58.7700676323676	64.0065036338661
chr3	47000001	48000000	id-540	72.3368032967033	78.4707224775225	74.5089508491508	80.3902759240759	78.2634942057942	76.9586046953047	74.0323270729271	67.2885853146853	75.2812204795205
chr3	48000001	49000000	id-541	74.5776098901099	79.0481528471528	76.3473142857143	82.5077095904096	82.9935664335664	77.0328778221778	77.9504718281718	68.7788338661339	77.4045670704296
chr3	49000001	50000000	id-542	74.9943739260739	78.8931652347652	77.7330381618382	82.6254674325674	80.6650204795205	80.1718741258741	78.5902613386613	69.7459427572428	77.9273929320679
chr3	50000001	51000000	id-543	67.959093006993	74.2209847152847	68.7864253746254	77.9978048951049	72.1574879120879	76.1405417582418	75.1607433566434	69.5084313686314	72.7414390484516
chr3	51000001	52000000	id-544	56.3986204795205	66.7202967032967	59.6456144855145	68.963328971029	57.5870172827173	63.9304497502497	64.0977792207792	64.9748144855145	62.7897401723277
chr3	52000001	53000000	id-545	73.7732105894106	79.4937405594406	76.2546567432567	83.65201998002	81.0724997002997	76.6164567432567	78.1727092907093	70.7747979020979	77.4762614385614
chr3	53000001	54000000	id-546	60.0683757242757	71.4899331668332	67.6505387612388	73.3179258741259	62.1387755244755	65.5955599400599	71.5871773226773	64.5921097902098	67.055049512987
chr3	54000001	55000000	id-547	38.977275024975	32.4556086913087	61.110302997003	30.3148308691309	35.6831963036963	35.685974025974	39.9042598401598	49.8234492507492	40.4943621253746
